ID,prefLabel,altLabel,definition,broader,exactMatch,closeMatch
https://soilwise-he.github.io/soil-health#SoilConsolidation,soil consolidation,,,soil compression,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilConsolidation,
https://soilwise-he.github.io/soil-health#SoilContaminants,soil contaminants,,,soil anion content; soil cation content,,
https://soilwise-he.github.io/soil-health#SoilContents,soil contents,soil content,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilContent,
https://soilwise-he.github.io/soil-health#SoilCrack,soil crack,,,soil macropore,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrack,
https://soilwise-he.github.io/soil-health#SoilCrackDepth,soil crack depth,,"The Soil Crack Depth refers to the measurement of the vertical depth of cracks formed in soil, which is typically observed in dry conditions when the soil shrinks. Cracks are more common in clayey soils that experience significant shrinkage upon drying. The depth of these cracks can indicate soil moisture levels, compaction, and the ability of the soil to expand and contract, which affects water infiltration and root penetration. Source: McSweeney, K. (2009). Soil and Water Conservation Handbook. CRC Press.",soil crack,http://w3id.org/glosis/model/common/cracksDepthProperty,
https://soilwise-he.github.io/soil-health#SoilCrackDistance,soil crack distance,,"The Soil Crack Distance refers to the horizontal spacing between cracks in the soil surface, which can occur due to the shrinkage of soil as it dries. Cracks form when water content decreases, and their distance is an indicator of the soil's shrink-swell behavior. Larger distances between cracks generally indicate more severe soil shrinkage, which can affect root growth and water infiltration. Source: McSweeney, K. (2009). Soil and Water Conservation Handbook. CRC Press.",soil crack,http://w3id.org/glosis/model/common/cracksDistanceProperty,
https://soilwise-he.github.io/soil-health#SoilCrackWidth,soil crack width,,"The Soil Crack Width refers to the measurement of the gap or space between the sides of soil cracks. The width of these cracks is typically influenced by soil moisture content and texture. Wider cracks are indicative of drier conditions and are commonly found in soils with high clay content, which tend to shrink and form deep cracks when the moisture content is reduced. Source: McSweeney, K. (2009). Soil and Water Conservation Handbook. CRC Press.",soil crack,http://w3id.org/glosis/model/common/cracksWidthProperty,
https://soilwise-he.github.io/soil-health#SoilCracking,soil cracking,,,soil failure; soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCracking,
https://soilwise-he.github.io/soil-health#SoilCrackingIntensity,soil cracking intensity,,,soil cracking physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrackingIntensity,
https://soilwise-he.github.io/soil-health#SoilCrackingNumber,soil cracking number,,,soil cracking physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrackingNumber,
https://soilwise-he.github.io/soil-health#SoilCrackingPhysicalProperties,soil cracking physical properties,soil cracking physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrackingPhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilCrust,soil crust,,,soil substance,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrust,
https://soilwise-he.github.io/soil-health#SoilCrustDensity,soil crust density,,,soil crust physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrustDensity,
https://soilwise-he.github.io/soil-health#SoilCrustFormation,soil crust formation,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrustFormation,
https://soilwise-he.github.io/soil-health#SoilCrustPhysicalProperties,soil crust physical properties,soil crust physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrustPhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilCrustStrength,soil crust strength,,,soil crust physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrustStrength,
https://soilwise-he.github.io/soil-health#SoilCrustThickness,soil crust thickness,,,soil crust physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrustThickness,
https://soilwise-he.github.io/soil-health#SoilCrusting,soil crusting,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilCrusting,
https://soilwise-he.github.io/soil-health#SoilDeformation,soil deformation,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDeformation,
https://soilwise-he.github.io/soil-health#SoilDegradation,soil degradation,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDegradation,
https://soilwise-he.github.io/soil-health#SoilDenitrification,soil denitrification,,,soil oxidation reduction reaction,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDenitrification,
https://soilwise-he.github.io/soil-health#SoilDensification,soil densification,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDensification,
https://soilwise-he.github.io/soil-health#SoilDensity,soil density,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDensity,
https://soilwise-he.github.io/soil-health#SoilDepositionalCrust,soil depositional crust,,,soil physical crust,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDepositionalCrust,
https://soilwise-he.github.io/soil-health#SoilDepth,soil depth,,"The Soil Depth measures the vertical distance from the soil surface to an impenetrable layer, such as bedrock or a hardpan. Soil depth is a crucial factor influencing root development, water storage, and plant growth. Shallow soils may limit root growth, while deep soils can support more extensive root systems. Source: Brady, N. C., & Weil, R. R. (2008). The Nature and Properties of Soils (14th ed.). Pearson Prentice Hall.",observable soil properties; soil spatial properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDepth; http://w3id.org/glosis/model/common/soilDepthProperty,
https://soilwise-he.github.io/soil-health#SoilDepthBedrock,soil depth bedrock,,"The Soil Depth Bedrock refers to the distance from the soil surface to the underlying bedrock layer. This measurement is important for understanding the soil's capacity to support plant growth, as soils with shallow bedrock tend to have limited rooting depth, affecting water retention and nutrient availability. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.",soil depth,http://w3id.org/glosis/model/common/soilDepthBedrockProperty,
https://soilwise-he.github.io/soil-health#SoilDepthRootable,soil depth rootable,,"The Soil Depth Rootable refers to the actual vertical depth of soil that can support plant roots, excluding any non-rootable layers such as bedrock or a water-impervious horizon. This depth is crucial for determining the suitability of land for agriculture and vegetation. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.",soil depth,http://w3id.org/glosis/model/common/soilDepthRootableProperty,
https://soilwise-he.github.io/soil-health#SoilDepthRootableClass,soil depth rootable class,,"The Soil Depth Rootable Class classifies soils based on the depth of the rootable zone, which excludes impenetrable layers such as bedrock or compacted horizons. Soils are typically classified as shallow, moderately deep, or deep, depending on the depth of the root zone, which directly affects plant growth. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.",,http://w3id.org/glosis/model/common/soilDepthRootableClassProperty,
https://soilwise-he.github.io/soil-health#SoilDepthSampled,soil depth sampled,,"The Soil Depth Sampled indicates the specific depth of the soil profile that has been sampled for analysis. This property is important for understanding the representativeness of the sample, as different soil horizons may vary significantly in properties such as texture, fertility, and moisture content. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.",soil depth,http://w3id.org/glosis/model/common/soilDepthSampledProperty,
https://soilwise-he.github.io/soil-health#SoilDesertification,soil desertification,,,soil chemical processes; soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDesertification,
https://soilwise-he.github.io/soil-health#SoilDesiccation,soil desiccation,,,soil drying,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDesiccation,
https://soilwise-he.github.io/soil-health#SoilDispersibility,soil dispersibility,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDispersibility,
https://soilwise-he.github.io/soil-health#SoilDispersion,soil dispersion,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDispersion,
https://soilwise-he.github.io/soil-health#SoilDrainage,soil drainage,,,soil engineering functions; soil management; soil water transmission index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDrainage,
https://soilwise-he.github.io/soil-health#SoilDrySpecificVolume,soil dry specific volume,,,soil density,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDrySpecificVolume,
https://soilwise-he.github.io/soil-health#SoilDrying,soil drying,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilDrying,
https://soilwise-he.github.io/soil-health#SoilEcologicalDegradation,soil ecological degradation,,,soil degradation,,
https://soilwise-he.github.io/soil-health#SoilElasticity,soil elasticity,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilElasticity,
https://soilwise-he.github.io/soil-health#SoilElectricalCapacitance,soil electrical capacitance,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilElectricalCapacitance,
https://soilwise-he.github.io/soil-health#SoilElectricalConductivity,soil electrical conductivity,,"Electrical conductivity (EC) measures the ability of soil to conduct an electrical current, which is directly related to the concentration of soluble salts. It is an essential indicator of soil salinity and is used to assess soil's suitability for crop growth. High EC levels can reduce plant water uptake and affect germination, while low levels indicate low salinity and better soil health. Source: USDA NRCS.",soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilElectricalConductivity; http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Eleccond,
https://soilwise-he.github.io/soil-health#SoilEngineeringFunctions,soil engineering functions,soil engineering function,,soil functions,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilEngineeringFunction,
https://soilwise-he.github.io/soil-health#SoilEnvironmentalFunctions,soil environmental functions,soil environmental function,,soil functions,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilEnvironmentalFunction,
https://soilwise-he.github.io/soil-health#SoilErodibility,soil erodibility,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilErodibility,
https://soilwise-he.github.io/soil-health#SoilErodibilityIndex,soil erodibility index,,,soil structure indirect index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilErodibilityIndex,
https://soilwise-he.github.io/soil-health#SoilErosion,soil erosion,,,soil physical degradative processes; soil threats,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilErosion,
https://soilwise-he.github.io/soil-health#SoilErosionActivityPeriod,soil erosion activity period,,"Soil Erosion Activity Period refers to the time frame during which soil erosion processes, such as wind or water erosion, are most active in a given area. This period is influenced by climatic conditions, seasonal rainfall, and land use, and it helps in assessing the vulnerability of soils to degradation. Source: USDA NRCS, 'Soil Erosion and Conservation'",soil erosion,http://w3id.org/glosis/model/siteplot/erosionActivityPeriodProperty,
https://soilwise-he.github.io/soil-health#SoilErosionAreaAffected,soil erosion area affected,,"Soil Erosion Area Affected refers to the extent of land area that has been impacted by soil erosion processes, such as water or wind erosion. This property is important for evaluating the severity of soil degradation in a given region and helps in identifying areas that require soil conservation measures. Source: USDA NRCS, 'Soil Erosion Research and Technology Transfer'",soil erosion,http://w3id.org/glosis/model/siteplot/erosionAreaAffectedProperty,
https://soilwise-he.github.io/soil-health#SoilErosionCategory,soil erosion category,,"Soil Erosion Category classifies the type and severity of erosion in a given area. Categories are often based on the nature of the erosive forces (e.g., water, wind) and the degree of soil loss, ranging from slight to severe. This classification aids in prioritizing conservation efforts and understanding the potential impacts on soil quality. Source: FAO, 'Soil Erosion and Conservation'",soil erosion,http://w3id.org/glosis/model/siteplot/erosionCategoryProperty,
